Customer ID,recency,frequency,monetary,segment
16433,29,1,184.26,potential_loyalists
16434,30,7,1522.2500000000002,loyal_customers
16438,6,5,798.35,champions
16440,8,5,3640.6699999999996,champions
16441,68,2,381.2,need_attention
16442,2,3,616.79,champions
16444,47,4,654.6700000000001,loyal_customers
16445,34,1,230.51000000000002,about_to_sleep
16446,1,2,168472.5,potential_loyalists
16447,136,1,259.01,hibernating
16448,199,1,188.89000000000001,hibernating
16449,198,2,707.69,at_risk
16450,150,1,311.92,hibernating
16451,88,1,266.97,hibernating
16454,45,2,6.9,need_attention
16455,64,7,1841.18,loyal_customers
16456,100,5,2158.3700000000003,at_risk
16457,219,1,208.35999999999999,hibernating
16458,3,18,3482.7400000000007,champions
16460,29,3,814.72,loyal_customers
16461,178,1,151.41999999999996,hibernating
16462,74,3,136.0,at_risk
16463,22,4,1422.4,loyal_customers
16464,20,3,1314.68,loyal_customers
16466,34,7,1603.46,loyal_customers
16468,75,1,74.9,hibernating
16469,24,4,650.4300000000001,loyal_customers
16470,52,4,762.3900000000001,loyal_customers
16471,275,1,223.95,hibernating
16473,165,3,316.11,at_risk
16474,8,7,1871.5,champions
16475,89,4,544.3,at_risk
16477,64,7,2494.46,loyal_customers
16478,26,3,331.0,loyal_customers
16479,11,2,300.83,potential_loyalists
16480,76,1,769.29,hibernating
16482,16,1,220.62,potential_loyalists
16483,193,1,139.35,hibernating
16484,174,2,404.30000000000007,at_risk
16485,78,1,363.65,hibernating
16488,34,3,498.79999999999995,loyal_customers
16491,47,1,731.5,about_to_sleep
16493,80,4,1351.63,at_risk
16494,297,1,826.5299999999999,hibernating
16495,4,3,684.41,champions
16496,9,3,1599.52,champions
16497,50,6,2965.69,loyal_customers
16498,162,2,100.97000000000001,at_risk
16499,361,2,365.45000000000005,at_risk
16500,5,6,400.86,champions
16503,107,4,1431.9299999999998,at_risk
16504,26,1,484.38,potential_loyalists
16505,32,1,777.6,potential_loyalists
16506,20,2,90.30000000000001,potential_loyalists
16509,297,1,363.70000000000005,hibernating
16510,373,1,248.10000000000002,hibernating
16511,22,3,950.26,loyal_customers
16513,5,4,874.5899999999999,champions
16515,53,5,1627.13,loyal_customers
16516,31,1,101.7,potential_loyalists
16517,278,1,162.70000000000005,hibernating
16518,62,2,484.32000000000005,need_attention
16519,26,2,215.08,potential_loyalists
16520,187,3,1046.57,at_risk
16523,2,21,9418.470000000001,champions
16525,3,26,13027.45,champions
16526,172,1,290.35999999999996,hibernating
16527,82,1,228.06000000000003,hibernating
16528,4,1,244.41000000000003,potential_loyalists
16529,191,1,455.25,hibernating
16531,23,7,1244.59,loyal_customers
16532,18,3,6748.8,loyal_customers
16533,20,3,1095.5600000000002,loyal_customers
16535,6,1,593.75,potential_loyalists
16536,111,1,548.97,hibernating
16539,3,4,1388.81,champions
16542,54,1,119.62,about_to_sleep
16545,165,1,339.3,hibernating
16546,291,2,787.15,at_risk
16549,11,10,4154.639999999999,champions
16550,109,5,2298.97,at_risk
16551,96,3,922.12,at_risk
16552,243,2,379.73,at_risk
16553,164,12,5719.82,cant_loose
16554,43,3,837.0999999999999,loyal_customers
16555,36,2,285.89,need_attention
16556,67,7,3313.79,loyal_customers
16557,25,2,281.84999999999997,potential_loyalists
16558,1,20,8338.490000000002,champions
16560,27,2,841.4100000000001,potential_loyalists
16561,6,2,511.12,potential_loyalists
16563,54,1,1077.74,about_to_sleep
16565,365,1,173.7,hibernating
16566,16,5,614.6600000000001,loyal_customers
16567,195,2,865.6,at_risk
16569,4,1,124.2,potential_loyalists
16570,16,10,3738.4,loyal_customers
16571,27,3,1421.69,loyal_customers
16572,128,3,1009.6,at_risk
16573,85,2,663.61,at_risk
16574,72,1,451.43999999999994,about_to_sleep
16581,183,1,105.84,hibernating
16582,114,1,313.61999999999995,hibernating
16583,374,1,233.45000000000002,hibernating
16584,81,2,936.0799999999998,at_risk
16586,249,1,463.95,hibernating
16587,233,1,225.14999999999995,hibernating
16589,72,3,459.24,loyal_customers
16591,69,1,213.5,about_to_sleep
16592,5,16,4113.68,champions
16593,51,3,330.03000000000003,loyal_customers
16594,76,1,181.09,hibernating
16595,62,1,360.15999999999997,about_to_sleep
16596,16,2,250.14999999999998,potential_loyalists
16597,5,1,90.04000000000002,potential_loyalists
16598,286,1,145.05,hibernating
16600,5,6,813.5199999999999,champions
16601,41,1,244.79999999999995,about_to_sleep
16602,37,1,528.0799999999999,about_to_sleep
16603,75,2,482.47,at_risk
16607,18,14,3347.71,loyal_customers
16609,16,7,5493.46,loyal_customers
16610,220,1,75.66,hibernating
16611,187,1,129.49,hibernating
16612,33,4,1187.6599999999999,loyal_customers
16613,71,1,618.5900000000001,about_to_sleep
16614,183,1,506.19,hibernating
16616,16,2,500.42,potential_loyalists
16617,236,1,151.85000000000002,hibernating
16618,32,5,2647.5899999999997,loyal_customers
16619,264,1,226.21,hibernating
16620,4,2,178.96,potential_loyalists
16621,52,4,813.4800000000001,loyal_customers
16623,246,1,129.45,hibernating
16624,81,2,810.5699999999999,at_risk
16625,275,1,333.08,hibernating
16626,1,17,4413.1,champions
16627,80,1,322.80000000000007,hibernating
16628,30,5,2188.05,loyal_customers
16629,74,2,417.73,at_risk
16633,18,6,2883.1000000000004,loyal_customers
16634,223,2,217.9,at_risk
16637,33,4,1154.4700000000003,loyal_customers
16638,23,10,1680.72,loyal_customers
16639,32,3,1257.51,loyal_customers
16641,106,1,231.10000000000002,hibernating
16642,5,2,688.33,potential_loyalists
16643,246,1,487.51,hibernating
16644,178,2,833.78,at_risk
16647,170,2,214.06,at_risk
16648,43,1,290.65999999999997,about_to_sleep
16650,72,1,518.4200000000001,about_to_sleep
16652,59,7,6773.97,loyal_customers
16653,17,2,1212.6600000000003,potential_loyalists
16654,142,4,601.2699999999999,at_risk
16655,18,6,3794.52,loyal_customers
16656,23,15,8625.800000000001,loyal_customers
16657,10,4,933.6199999999999,champions
16658,369,1,123.24,hibernating
16659,190,1,39.12,hibernating
16660,17,4,1267.6499999999999,loyal_customers
16665,363,1,135.39999999999998,hibernating
16666,20,1,118.97999999999999,potential_loyalists
16667,69,2,570.13,need_attention
16668,16,6,306.71999999999997,loyal_customers
16669,24,3,1374.87,loyal_customers
16670,17,11,4095.9,loyal_customers
16671,29,3,1692.27,loyal_customers
16672,3,20,8134.94,champions
16674,55,2,319.60999999999996,need_attention
16676,34,4,1592.12,loyal_customers
16678,3,12,3109.99,champions
16679,367,1,129.75,hibernating
16680,44,1,183.7,about_to_sleep
16681,73,6,1770.3400000000001,cant_loose
16682,5,5,1027.9999999999998,champions
16684,5,28,66653.56,champions
16685,62,2,324.24,need_attention
16686,48,7,3062.83,loyal_customers
16688,2,4,1260.86,champions
16689,76,2,422.59999999999997,at_risk
16690,73,2,225.57999999999996,at_risk
16692,257,2,1276.0,at_risk
16693,69,2,482.01,need_attention
16696,136,4,657.9000000000001,at_risk
16697,242,1,112.75000000000001,hibernating
16698,227,2,1998.0,at_risk
16700,9,13,5076.550000000001,champions
16701,9,13,5398.299999999999,champions
16705,1,20,14034.990000000002,champions
16706,38,3,531.3499999999999,loyal_customers
16708,46,1,656.6300000000001,about_to_sleep
16709,85,5,3029.8700000000003,at_risk
16710,20,10,2483.04,loyal_customers
16711,4,5,1651.03,champions
16712,10,11,3645.4300000000003,champions
16713,19,15,6923.13,loyal_customers
16714,219,3,1161.53,at_risk
16715,79,1,301.71999999999997,hibernating
16716,267,2,901.2,at_risk
16717,24,6,3858.38,loyal_customers
16718,370,1,623.7500000000001,hibernating
16719,15,7,1790.42,loyal_customers
16720,27,1,155.24,potential_loyalists
16721,263,1,292.46999999999997,hibernating
16722,18,13,4730.8099999999995,loyal_customers
16723,92,2,589.1499999999999,at_risk
16725,303,7,781.02,cant_loose
16726,27,5,1382.02,loyal_customers
16727,365,1,272.81999999999994,hibernating
16728,47,4,1054.67,loyal_customers
16729,39,21,7239.92,loyal_customers
16730,53,3,743.11,loyal_customers
16732,32,1,603.7499999999999,potential_loyalists
16734,53,3,650.51,loyal_customers
16735,79,5,2300.56,at_risk
16737,54,1,417.59999999999997,about_to_sleep
16738,298,1,3.75,hibernating
16739,177,1,323.00000000000006,hibernating
16742,47,1,464.9,about_to_sleep
16743,30,7,2238.09,loyal_customers
16744,12,7,1304.76,champions
16745,87,17,7194.3,cant_loose
16746,5,18,6697.66,champions
16747,38,2,836.06,need_attention
16748,18,5,1515.8999999999999,loyal_customers
16750,45,5,623.9300000000001,loyal_customers
16751,31,1,1764.7199999999998,potential_loyalists
16752,373,1,207.5,hibernating
16753,59,1,223.92,about_to_sleep
16754,373,1,2002.4,hibernating
16755,115,3,1496.83,at_risk
16756,215,1,239.40000000000003,hibernating
16757,319,1,106.83,hibernating
16758,66,1,369.34000000000003,about_to_sleep
16759,8,3,789.79,champions
16761,97,1,316.62,hibernating
16762,20,3,1501.3799999999999,loyal_customers
16763,199,1,611.8500000000001,hibernating
16764,4,13,2799.25,champions
16765,295,1,34.0,hibernating
16766,274,2,1145.5999999999997,at_risk
16767,31,11,5580.599999999999,loyal_customers
16768,48,3,478.0899999999999,loyal_customers
16769,261,1,380.39,hibernating
16770,58,5,770.1,loyal_customers
16771,34,5,2246.8100000000004,loyal_customers
16773,58,1,171.59,about_to_sleep
16774,68,4,661.52,loyal_customers
16775,11,11,1695.6599999999999,champions
16776,61,1,388.2800000000001,about_to_sleep
16777,81,2,226.35000000000002,at_risk
16778,75,2,245.94,at_risk
16779,3,22,10629.720000000001,champions
16780,101,2,425.19,at_risk
16781,373,1,311.25,hibernating
16782,11,13,2279.9,champions
16784,20,1,107.6,potential_loyalists
16788,124,2,597.4799999999999,at_risk
16789,9,1,80.8,potential_loyalists
16790,4,6,1545.6200000000001,champions
16791,30,7,1721.7799999999997,loyal_customers
16792,283,2,110.38000000000001,at_risk
16793,58,1,243.84,about_to_sleep
16794,2,10,1222.7099999999998,champions
16795,366,1,414.87999999999994,hibernating
16796,90,1,305.61999999999995,hibernating
16800,12,1,1201.4899999999998,potential_loyalists
16801,164,4,1619.73,at_risk
16803,66,1,332.3,about_to_sleep
16804,24,3,536.99,loyal_customers
16805,174,2,460.5899999999999,at_risk
16806,104,4,801.4900000000001,at_risk
16807,143,3,1121.59,at_risk
16808,100,2,288.42,at_risk
16809,24,5,914.69,loyal_customers
16810,193,1,309.53999999999996,hibernating
16811,5,2,547.0699999999999,potential_loyalists
16812,361,1,479.3500000000001,hibernating
16813,9,10,1692.98,champions
16814,15,21,6509.1,loyal_customers
16816,104,4,417.06000000000006,at_risk
16817,3,9,1604.75,champions
16818,11,11,3349.5699999999997,champions
16820,96,1,497.61,hibernating
16823,228,1,358.37999999999994,hibernating
16824,16,2,460.64,potential_loyalists
16825,39,2,775.1800000000001,need_attention
16826,52,1,341.70000000000005,about_to_sleep
16828,94,2,128.5,at_risk
16829,157,1,197.22,hibernating
16830,39,1,325.90999999999997,about_to_sleep
16832,185,3,199.15,at_risk
16833,2,4,1106.53,champions
16834,228,1,413.46000000000004,hibernating
16835,129,2,180.85000000000002,at_risk
16836,40,2,251.87,need_attention
16837,32,11,3170.9799999999996,loyal_customers
16838,198,2,588.85,at_risk
16839,9,34,16594.35,champions
16841,37,6,1869.82,loyal_customers
16842,101,3,1264.19,at_risk
16843,43,16,10196.570000000002,loyal_customers
16846,51,1,214.32000000000002,about_to_sleep
16847,44,1,193.44,about_to_sleep
16848,53,1,281.42,about_to_sleep
16849,187,1,124.57,hibernating
16850,334,1,332.41,hibernating
16851,5,3,342.45000000000005,champions
16852,11,2,144.91,potential_loyalists
16855,24,2,328.40000000000003,potential_loyalists
16856,15,1,35.400000000000006,potential_loyalists
16858,369,1,375.69000000000005,hibernating
16859,145,2,747.8100000000001,at_risk
16861,60,2,173.76,need_attention
16863,32,2,502.8,potential_loyalists
16866,141,3,207.73999999999998,at_risk
16869,23,4,825.4200000000001,loyal_customers
16871,23,6,2812.34,loyal_customers
16872,78,3,680.02,at_risk
16873,5,6,7123.620000000001,champions
16875,68,5,2095.53,loyal_customers
16877,13,6,853.7199999999999,champions
16878,85,1,13.3,hibernating
16880,31,7,1519.0800000000002,loyal_customers
16881,67,1,432.0,about_to_sleep
16882,67,3,705.12,loyal_customers
16883,188,2,276.72999999999996,at_risk
16884,38,2,429.84000000000003,need_attention
16885,16,3,471.51,loyal_customers
16887,36,1,194.88000000000002,about_to_sleep
16889,195,3,1578.67,at_risk
16891,2,5,809.7,champions
16892,2,5,525.5400000000001,champions
16893,367,1,145.93,hibernating
16895,65,1,219.14000000000001,about_to_sleep
16897,300,2,289.78,at_risk
16898,27,3,508.81,loyal_customers
16899,8,6,1281.56,champions
16900,17,3,887.11,loyal_customers
16902,117,1,1706.88,hibernating
16903,30,1,373.24,potential_loyalists
16904,5,16,3754.27,champions
16905,6,7,3102.4300000000003,champions
16906,82,4,579.7700000000003,at_risk
16907,30,5,981.65,loyal_customers
16909,73,1,379.14,hibernating
16910,5,8,1510.06,champions
16912,29,11,2575.38,loyal_customers
16913,291,1,113.44,hibernating
16914,37,1,208.45999999999995,about_to_sleep
16915,10,6,621.6800000000001,champions
16916,24,2,576.2600000000001,potential_loyalists
16917,277,1,391.52000000000004,hibernating
16918,50,6,1068.8200000000002,loyal_customers
16919,157,11,2596.4500000000003,cant_loose
16921,62,1,169.79000000000002,about_to_sleep
16923,13,19,7247.610000000001,champions
16924,22,3,846.75,loyal_customers
16926,372,1,230.25000000000003,hibernating
16927,116,3,543.0500000000001,at_risk
16928,81,17,2847.6,cant_loose
16929,4,7,1295.3899999999999,champions
16930,27,3,380.54999999999995,loyal_customers
16931,6,21,4604.219999999999,champions
16932,54,1,161.93999999999997,about_to_sleep
16933,2,2,563.23,potential_loyalists
16934,55,2,950.9300000000001,need_attention
16936,26,1,262.68,potential_loyalists
16938,9,4,2736.38,champions
16940,53,3,3049.88,loyal_customers
16942,13,9,1920.59,champions
16943,212,3,816.7299999999999,at_risk
16945,22,19,4345.5,loyal_customers
16947,236,1,406.48,hibernating
16948,139,3,435.02000000000004,at_risk
16949,4,6,1286.2700000000002,champions
16950,57,3,1178.56,loyal_customers
16951,135,3,1277.7500000000002,at_risk
16952,110,2,167.60999999999999,at_risk
16953,31,1,20.8,potential_loyalists
16954,1,9,2085.08,champions
16955,185,4,518.67,at_risk
16956,18,1,308.74,potential_loyalists
16957,240,2,416.64,at_risk
16959,88,1,117.35000000000001,hibernating
16960,39,3,507.05,loyal_customers
16961,117,1,234.17000000000002,hibernating
16963,188,1,110.55000000000001,hibernating
16965,227,1,201.18999999999994,hibernating
16966,9,7,2154.9700000000003,champions
16967,190,1,319.02,hibernating
16968,5,2,439.43,potential_loyalists
16969,40,3,650.4100000000001,loyal_customers
16971,39,1,357.21,about_to_sleep
16976,268,1,251.51999999999998,hibernating
16978,78,1,344.3299999999999,hibernating
16979,4,6,1852.0,champions
16980,256,2,1078.9600000000003,at_risk
16982,61,1,384.06,about_to_sleep
16983,13,7,1931.25,champions
16984,89,2,4481.35,at_risk
16985,18,10,5464.119999999999,loyal_customers
16986,30,2,1873.2,potential_loyalists
16987,4,7,1625.0500000000002,champions
16988,6,1,126.12,potential_loyalists
16989,8,6,1133.25,champions
16990,219,1,179.0,hibernating
16992,11,5,1614.3099999999997,champions
16996,31,6,1456.9600000000003,loyal_customers
16997,289,3,702.0,at_risk
16998,150,4,295.0,at_risk
16999,24,2,484.82,potential_loyalists
17001,1,11,3989.5699999999997,champions
17002,86,3,1493.7300000000002,at_risk
17004,47,2,1412.9400000000003,need_attention
17006,5,4,781.78,champions
17007,51,6,889.9299999999998,loyal_customers
17010,19,1,195.36,potential_loyalists
17011,31,1,270.9,potential_loyalists
17014,9,3,586.3299999999999,champions
17015,29,3,1842.56,loyal_customers
17017,3,20,8694.26,champions
17018,41,2,920.1,need_attention
17019,12,4,1272.6100000000001,champions
17022,32,1,71.0,potential_loyalists
17024,46,3,95.85,loyal_customers
17025,61,3,357.77,loyal_customers
17026,186,2,154.82999999999998,at_risk
17027,79,6,890.2900000000001,cant_loose
17029,111,2,716.0,at_risk
17030,64,1,146.87000000000003,about_to_sleep
17031,12,2,380.35,potential_loyalists
17033,87,3,1030.14,at_risk
17034,17,3,745.5200000000001,loyal_customers
17035,246,2,433.53,at_risk
17037,88,1,1267.32,hibernating
17038,31,1,112.40000000000002,potential_loyalists
17040,138,1,449.72999999999996,hibernating
17041,27,3,1081.57,loyal_customers
17042,3,5,1044.38,champions
17043,33,4,1735.18,loyal_customers
17044,26,1,948.48,potential_loyalists
17045,114,3,339.43999999999994,at_risk
17046,158,1,642.0199999999999,hibernating
17047,86,3,1100.8999999999999,at_risk
17048,118,3,925.35,at_risk
17049,3,9,5659.98,champions
17050,97,6,3228.8399999999997,cant_loose
17051,195,1,247.14,hibernating
17052,29,1,413.74999999999994,potential_loyalists
17053,131,1,498.47999999999996,hibernating
17054,29,5,1356.3300000000002,loyal_customers
17058,82,3,1179.8899999999999,at_risk
17059,30,5,3095.04,loyal_customers
17060,267,1,234.24,hibernating
17061,74,11,5232.23,cant_loose
17062,314,4,538.37,at_risk
17063,22,7,1461.14,loyal_customers
17064,59,3,859.35,loyal_customers
17068,13,21,4552.139999999999,champions
17069,29,9,2709.7,loyal_customers
17070,115,1,312.14,hibernating
17071,29,9,2429.03,loyal_customers
17073,18,4,1446.0900000000001,loyal_customers
17075,18,4,834.1199999999999,loyal_customers
17076,37,3,841.0799999999999,loyal_customers
17078,37,2,378.20000000000005,need_attention
17079,79,1,118.80000000000001,hibernating
17080,23,2,287.62,potential_loyalists
17081,26,2,290.15999999999997,potential_loyalists
17082,34,2,2003.85,need_attention
17083,110,3,1405.78,at_risk
17084,36,2,2949.75,need_attention
17085,124,5,1566.65,at_risk
17086,8,6,2050.08,champions
17088,29,4,1991.0100000000002,loyal_customers
17090,5,7,2043.9500000000003,champions
17091,3,9,3827.7600000000007,champions
17092,51,4,1777.7800000000002,loyal_customers
17094,323,1,301.99999999999994,hibernating
17095,23,3,1324.1599999999999,loyal_customers
17096,16,4,1022.1299999999999,loyal_customers
17097,3,8,954.42,champions
17100,19,2,971.74,potential_loyalists
17101,11,4,1621.73,champions
17102,262,1,25.5,hibernating
17105,160,2,665.7799999999999,at_risk
17107,34,6,10815.43,loyal_customers
17109,30,6,885.0400000000001,loyal_customers
17110,166,1,163.3,hibernating
17111,48,1,248.60999999999996,about_to_sleep
17114,6,8,808.62,champions
17115,9,3,837.4999999999997,champions
17117,289,1,116.19999999999999,hibernating
17118,318,1,157.02,hibernating
17119,4,2,606.91,potential_loyalists
17120,234,1,307.46000000000004,hibernating
17122,120,1,138.32,hibernating
17123,162,1,345.29999999999995,hibernating
17124,186,1,298.89,hibernating
17125,51,1,259.35,about_to_sleep
17126,153,5,1004.75,at_risk
17128,335,1,157.08999999999997,hibernating
17131,6,5,2463.17,champions
17133,16,7,4892.240000000001,loyal_customers
17134,107,2,425.0,at_risk
17135,17,7,1139.73,loyal_customers
17138,276,1,380.5,hibernating
17139,16,12,10668.470000000001,loyal_customers
17140,248,1,465.32,hibernating
17142,240,1,578.9999999999999,hibernating
17144,2,2,984.5699999999999,potential_loyalists
17146,106,3,749.78,at_risk
17147,23,4,1714.59,loyal_customers
17148,52,1,124.88,about_to_sleep
17152,195,3,1689.5,at_risk
17153,25,1,213.77999999999997,potential_loyalists
17154,76,1,329.34,hibernating
17155,18,2,251.69999999999993,potential_loyalists
17157,8,2,319.0,potential_loyalists
17158,33,3,1266.97,loyal_customers
17159,22,3,1538.88,loyal_customers
17160,32,6,3518.0299999999997,loyal_customers
17162,29,10,1715.46,loyal_customers
17163,22,2,293.1,potential_loyalists
17164,33,7,2467.35,loyal_customers
17165,285,1,158.68,hibernating
17166,39,2,206.33999999999997,need_attention
17169,58,2,835.7800000000002,need_attention
17171,290,1,224.91,hibernating
17172,79,1,317.76,hibernating
17173,6,8,3766.5999999999995,champions
17174,218,1,59.9,hibernating
17175,45,4,1443.69,loyal_customers
17176,202,1,306.13,hibernating
17179,179,3,711.79,at_risk
17180,57,4,796.03,loyal_customers
17181,58,2,239.91999999999996,need_attention
17183,8,6,3347.31,champions
17186,47,2,144.0,need_attention
17187,227,1,203.95,hibernating
17188,12,7,2474.23,champions
17189,107,2,384.40000000000003,at_risk
17190,59,2,444.74,need_attention
17191,29,7,2095.13,loyal_customers
17193,36,7,1699.3000000000002,loyal_customers
17194,274,2,262.62,at_risk
17197,30,1,1013.01,potential_loyalists
17198,24,3,692.2199999999999,loyal_customers
17201,54,1,342.63,about_to_sleep
17203,36,6,3563.8499999999995,loyal_customers
17204,176,4,1564.56,at_risk
17205,54,1,384.08,about_to_sleep
17206,54,1,204.24,about_to_sleep
17211,27,8,2317.2200000000003,loyal_customers
17212,254,1,226.85,hibernating
17213,41,7,2781.2300000000005,loyal_customers
17214,61,6,1069.1200000000001,loyal_customers
17217,235,1,113.49999999999999,hibernating
17218,5,10,1960.7199999999998,champions
17219,32,1,114.23,potential_loyalists
17220,25,14,3198.25,loyal_customers
17221,8,2,335.13000000000005,potential_loyalists
17222,66,1,354.15,about_to_sleep
17223,311,2,426.79,at_risk
17226,309,1,393.48999999999995,hibernating
17227,19,6,939.3199999999999,loyal_customers
17228,16,8,1906.09,loyal_customers
17229,97,2,318.76000000000005,at_risk
17230,265,8,3638.41,cant_loose
17231,13,10,3174.32,champions
17232,3,2,421.52,potential_loyalists
17233,36,1,190.88,about_to_sleep
17234,183,1,149.89,hibernating
17235,26,2,550.0600000000002,potential_loyalists
17236,13,6,916.1300000000001,champions
17237,12,2,314.69,potential_loyalists
17238,3,17,3744.65,champions
17239,313,1,382.50000000000006,hibernating
17242,109,2,1135.04,at_risk
17243,2,26,8676.849999999999,champions
17244,54,1,954.9,about_to_sleep
17245,205,1,171.45,hibernating
17247,16,1,282.19,potential_loyalists
17248,121,1,318.65000000000003,hibernating
17250,4,2,384.52,potential_loyalists
17251,363,1,283.28,hibernating
17252,117,2,353.85999999999996,at_risk
17253,19,1,178.26,potential_loyalists
17254,5,2,272.44,potential_loyalists
17255,41,2,298.41,need_attention
17256,108,2,240.0,at_risk
17259,149,2,603.37,at_risk
17262,53,5,1253.3600000000001,loyal_customers
17263,209,1,63.440000000000005,hibernating
17265,139,2,562.9000000000002,at_risk
17266,3,3,310.64,champions
17267,128,2,317.61999999999995,at_risk
17268,108,4,763.64,at_risk
17272,43,4,2148.6300000000006,loyal_customers
17274,36,1,111.98000000000002,about_to_sleep
17277,228,2,1065.3500000000001,at_risk
17278,242,1,246.04000000000002,hibernating
17279,58,1,187.82999999999998,about_to_sleep
17282,131,3,1703.4100000000003,at_risk
17284,61,6,1652.58,loyal_customers
17286,22,1,153.92000000000002,potential_loyalists
17287,27,7,1064.1100000000001,loyal_customers
17288,10,7,1419.73,champions
17289,32,3,944.4100000000001,loyal_customers
17290,4,2,525.24,potential_loyalists
17291,309,1,550.8000000000001,hibernating
17293,9,9,1875.1100000000001,champions
17295,29,3,556.95,loyal_customers
17297,18,1,131.78,potential_loyalists
17298,102,2,498.42,at_risk
17299,12,4,669.1099999999999,champions
17301,22,1,197.63000000000002,potential_loyalists
17302,15,5,1135.63,loyal_customers
17303,362,1,250.03999999999996,hibernating
17306,11,19,8631.310000000001,champions
17309,96,1,82.75,hibernating
17311,79,2,1384.85,at_risk
17312,139,3,644.3,at_risk
17313,32,1,2328.84,potential_loyalists
17314,25,8,2527.92,loyal_customers
17315,2,38,6292.26,champions
17317,47,3,2600.34,loyal_customers
17320,101,3,1200.6200000000001,at_risk
17321,9,2,700.8599999999999,potential_loyalists
17323,16,7,921.0699999999999,loyal_customers
17324,18,4,990.2299999999999,loyal_customers
17325,281,1,96.8,hibernating
17329,15,2,523.11,potential_loyalists
17330,23,2,363.9,potential_loyalists
17331,124,1,175.2,hibernating
17333,86,1,494.25,hibernating
17334,303,2,307.02000000000004,at_risk
17337,152,4,2027.87,at_risk
17338,18,8,6643.93,loyal_customers
17339,95,2,243.36,at_risk
17340,30,11,12353.29,loyal_customers
17341,157,3,781.3599999999999,at_risk
17343,356,1,193.64,hibernating
17344,47,1,160.57000000000002,about_to_sleep
17345,16,4,537.7400000000001,loyal_customers
17346,4,15,2676.56,champions
17347,87,1,228.96,hibernating
17348,15,5,1159.5199999999998,loyal_customers
17349,180,1,110.75,hibernating
17350,9,4,1286.0700000000002,champions
17351,37,3,587.15,loyal_customers
17353,130,2,1740.0,at_risk
17354,51,1,1393.06,about_to_sleep
17356,312,1,178.21999999999997,hibernating
17357,25,2,388.13999999999993,potential_loyalists
17358,304,2,365.84999999999997,at_risk
17359,12,1,127.85999999999999,potential_loyalists
17360,18,3,585.7900000000001,loyal_customers
17361,50,3,488.20000000000005,loyal_customers
17362,240,2,312.22999999999996,at_risk
17364,1,11,4481.18,champions
17365,13,8,4801.5599999999995,champions
17367,239,1,168.39999999999998,hibernating
17368,24,8,1912.6700000000003,loyal_customers
17370,73,4,446.17999999999995,at_risk
17371,18,3,423.88999999999993,loyal_customers
17372,41,8,1342.68,loyal_customers
17373,41,4,646.9200000000001,loyal_customers
17374,219,2,495.7699999999999,at_risk
17375,200,3,400.09999999999997,at_risk
17376,71,2,203.2,need_attention
17377,24,20,4100.92,loyal_customers
17379,12,1,404.66,potential_loyalists
17381,9,29,20275.61,champions
17382,66,1,65.4,about_to_sleep
17383,5,1,199.28999999999996,potential_loyalists
17384,20,2,336.4,potential_loyalists
17385,15,1,261.11,potential_loyalists
17386,8,6,2686.4200000000005,champions
17387,20,2,784.1099999999999,potential_loyalists
17388,78,4,1259.5600000000002,at_risk
17389,1,34,31833.68,champions
17391,164,2,508.8,at_risk
17392,307,2,457.90999999999997,at_risk
17394,220,1,203.86999999999995,hibernating
17396,40,8,7330.8,loyal_customers
17397,23,2,696.4100000000001,potential_loyalists
17398,115,3,653.38,at_risk
17400,127,5,2129.96,at_risk
17402,5,13,2633.8499999999995,champions
17403,37,1,281.62,about_to_sleep
17404,5,15,31906.819999999996,champions
17405,2,3,1031.41,champions
17406,334,3,2200.42,at_risk
17408,164,1,32.65,hibernating
17409,185,2,771.8499999999999,at_risk
17410,17,5,1214.72,loyal_customers
17411,13,3,778.9399999999999,champions
17412,3,7,1258.0600000000002,champions
17414,44,2,778.0,need_attention
17415,80,1,507.8399999999999,hibernating
17416,30,7,6893.42,loyal_customers
17418,43,2,463.46,need_attention
17419,12,12,4226.57,champions
17420,51,3,598.83,loyal_customers
17422,17,6,1979.3700000000001,loyal_customers
17423,47,2,698.41,need_attention
17425,20,2,759.1700000000001,potential_loyalists
17426,9,6,5037.26,champions
17427,72,1,100.8,about_to_sleep
17428,1,28,17256.850000000002,champions
17429,129,3,524.9200000000001,at_risk
17430,33,2,265.76000000000005,potential_loyalists
17431,314,1,403.3,hibernating
17432,19,2,365.76,potential_loyalists
17433,89,1,303.15999999999997,hibernating
17434,3,7,2373.8199999999997,champions
17436,2,2,216.3,potential_loyalists
17438,254,1,388.45000000000005,hibernating
17440,157,3,186.42,at_risk
17442,37,6,2248.56,loyal_customers
17443,220,1,534.24,hibernating
17444,148,3,2940.04,at_risk
17446,177,2,120.90000000000002,at_risk
17447,41,2,541.53,need_attention
17449,3,7,2520.86,champions
17450,9,46,194550.78999999998,champions
17451,2,7,1721.4,champions
17453,18,2,486.71999999999997,potential_loyalists
17454,193,4,517.53,at_risk
17455,204,1,131.7,hibernating
17456,366,1,249.86,hibernating
17457,127,5,1737.7,at_risk
17458,16,1,316.49999999999994,potential_loyalists
17459,44,2,657.3,need_attention
17460,95,6,622.43,cant_loose
17461,23,3,757.4599999999999,loyal_customers
17462,61,2,675.6899999999999,need_attention
17463,17,5,1896.41,loyal_customers
17464,159,1,289.96000000000004,hibernating
17466,11,2,763.28,potential_loyalists
